ID	CODIGO	DESCRIPCION	CODIGO GENERICO	CODIGO VINCULADO	LINEA	SUBLINEA	GRUPO	FAMILIA	SUBFAMILIA	CATEGORIA	TIPO	MARCA	MODELO	CAT MANAGEMENT	Estatus	CTV	PVP	RENTABILIDAD	RENTABILID PROY	VEL EFECT	SERVICIO	PROVEEDOR	PERFIL	T REP	F REP	BUFFER	INV PROVEEDOR	INV FISICO	CONS BUFF	COLOR	INV TRANSITO	NEGOCIACIÓN	PRODUCCIÓN	EMBARCADO	COMPROMETIDO	BACKORDER	INV PROYECTADO	CONSUMO INV PROY	COLOR1	PEDIDO MIN	PEDIDO MIN GRUPO	UNIDAD EMPAQUE	PEDIDO PROMEDIO	COBERT BUFFER	COBERT INV PROY	COBERT PEDID MIN	DIAS DESABASTECIM	ULT TRANSFER INI	ULT TRANSFER FIN	Columna1	Columna2	Columna3	Columna4	Columna5	Columna6	REQUERIM	REQ TOTAL	PO	EMBARQUES	Emb1	Emb2	Emb3	Emb4	Emb5	OBSERVACIONES	TAMAÑO RELATIVO	DESPACHO	RECIBIDO	TRANSITO	OBSERVACIONES DESPACHOS	OBSERVACIONES RECEPCIONES	TIPO TRANSF	Error Pedid Min Grupo	Color Proyectado	ZONA AMARILLA	ZONA ROJA
12	71421144	Cuña Tibial Hemi Recta Izq Medial/Der La	0	0	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0	0	346.03	2	0	-15.91	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421145	Cuña Tibial Hemi Recta Izq Lateral/Der M	0	0	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0	0	340.51	2	0	-15.91	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421146	Cuña Tibial Hemi Recta Izq Lateral/Der M	0	0	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0	0	347.91	2	0	-15.91	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421147	Cuña Tibial Hemi Recta Izq Lateral/Der M	0	0	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0	0	340.51	2	0	-15.91	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421148	Cuña Tibial Hemi Recta Izq Lateral/Der M	0	0	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0	0	348.33	2	0	-15.91	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421657	Legion Cuña femoral distal (atornillada)	0	0	0	0	0	0	Componente Femoral Constreñido	0	0	SMITH & NEPHEW	0	0	0	288.67	2	0	-15.89	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421658	Legion Cuña femoral distal (atornillada)	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	304.36	2	0	-15.89	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421659	Legion Cuña femoral distal (atornillada)	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	313.83	2	0	-15.9	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421661	Legion Cuña femoral distal (atornillada)	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	288.67	2	0	-15.89	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421662	Legion Cuña femoral distal (atornillada)	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	304.36	2	0	-15.89	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421663	Legion Cuña femoral distal (atornillada)	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	315.37	2	0	-15.9	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421664	Legion Cuña femoral distal (atornillada)	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	298.58	2	0	-15.89	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421665	Legion Cuña femoral distal (atornillada)	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	311	2	0	-15.9	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421666	Legion Cuña femoral distal (atornillada)	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	319.86	2	0	-15.9	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421667	Legion Cuña femoral distal (atornillada)	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	287.72	2	0	-15.89	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421668	Legion Cuña femoral distal (atornillada)	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	304.36	2	0	-15.89	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421669	Legion Cuña femoral distal (atornillada)	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	308.8	2	0	-15.9	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421671	Legion Cuña femoral distal (atornillada)	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	287.72	2	0	-15.89	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421672	Legion Cuña femoral distal (atornillada)	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	308.34	2	0	-15.9	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421721	Legion Cuña lateral (atornillada) T 3 5D	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	449.64	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421722	Legion Cuña lateral (atornillada) T 3 5D	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	433.23	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421723	Legion Cuña lateral (atornillada) T 3 10	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	382.32	2	0	-15.92	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421724	Legion Cuña lateral (atornillada) T 3 10	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	441.24	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421725	Legion Cuña lateral (atornillada) T 3 15	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	445.19	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421726	Legion Cuña lateral (atornillada) T 3	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	445.19	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421731	Legion Cuña lateral (atornillada) T 4 5D	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	434.65	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421732	Legion Cuña lateral (atornillada) T 4 5D	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	445.19	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421733	Legion Cuña lateral (atornillada) T 4 10	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	431.81	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421734	Legion Cuña lateral (atornillada) T 4 10	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	445.19	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421735	Legion Cuña lateral (atornillada) T 4 15	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	445.19	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421736	Legion Cuña lateral (atornillada) T 4 15	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	445.19	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421741	Legion Cuña lateral (atornillada) T 5 5D	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	431.82	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421742	Legion Cuña lateral (atornillada) T 5 5D	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	451.57	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421743	Legion Cuña lateral (atornillada) T 5 10	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	439.64	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421744	Legion Cuña lateral (atornillada) T 5 10	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	441.24	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421745	Legion Cuña lateral (atornillada) T 5 15	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	439.64	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421746	Legion Cuña lateral (atornillada) T 5 15	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	447.74	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421751	Legion Cuña lateral (atornillada) T 6 5D	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	431.82	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421752	Legion Cuña lateral (atornillada) T 6 5D	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	431.82	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421753	Legion Cuña lateral (atornillada) T 6 10	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	439.64	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421754	Legion Cuña lateral (atornillada) T 6 15	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	439.64	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421755	Legion Cuña lateral (atornillada) T 6 15	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	439.64	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421756	Legion Cuña lateral (atornillada) T 6 15	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	439.64	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421761	Legion Cuña lateral (atornillada) T 7 5D	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	431.81	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421762	Legion Cuña lateral (atornillada) T 7 5D	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	439.64	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421763	Legion Cuña lateral (atornillada) T 7 10	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	431.81	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421764	Legion Cuña lateral (atornillada) T 7 10	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	439.64	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421765	Legion Cuña lateral (atornillada) T 7 15	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	439.64	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421766	Legion Cuña lateral (atornillada) T 7 15	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	439.64	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421803	Legion Cuña Femoral posterior larga T 3-	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	246.88	2	0	-15.87	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421804	Legion Cuña Femoral Posterior larga T 3-	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	262.01	2	0	-15.88	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421805	Legion Cuña Femoral posterior larga T 5-	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	231.1	2	0	-15.86	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421806	Legion Cuña Femoral Posterior larga T 5-	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	262.01	2	0	-15.88	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421807	Legion Cuña Femoral posterior larga T 7-	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	265.76	2	0	-15.88	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71421808	Legion Cuña Femoral Posterior larga T 7-	0	0	0	0	0	0	Cuñas Femorales	0	0	SMITH & NEPHEW	0	0	0	262.02	2	0	-15.88	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71423033	Cuña Tibial Hemi Izq medial/Der Lateral	0	0	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0	0	420.37	2	0	-15.92	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71423034	Cuña Tibial Hemi Izq medial/Der Lateral	0	0	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0	0	430.62	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71423035	Cuña Tibial Hemi Izq medial/Der Lateral	0	0	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0	0	441.18	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71423036	Cuña Tibial Hemi Izq medial/Der Lateral	0	0	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0	0	444.34	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71423037	Cuña Tibial Hemi Izq lateral/Der medial	0	0	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0	0	384.12	2	0	-15.92	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71423038	Cuña Tibial Hemi Izq lateral/Der medial	0	0	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0	0	422.79	2	0	-15.92	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71423039	Cuña Tibial Hemi Izq lateral/Der medial	0	0	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0	0	430.62	2	0	-15.93	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71423040	Cuña Tibial Hemi Izq lateral/Der medial	0	0	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0	0	409.09	2	0	-15.92	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71423041	Cuña Tibial Hemi Izq medial/Der Lateral	0	0	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0	0	356.11	2	0	-15.91	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71423042	Cuña Tibial Hemi Izq medial/Der Lateral	0	0	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0	0	356.11	2	0	-15.91	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
12	71423043	Cuña Tibial Hemi Izq medial/Der Lateral	0	0	0	0	0	0	Cuñas Tibiales	0	0	SMITH & NEPHEW	0	0	0	406.99	2	0	-15.92	0	1	Bodega ECU	Clientes	1	2	1	1000000000	0	1	N	0	0	0	0	0	0	0	1	N	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	1	1			1	0	0	0	0		1			1			N	0	A	1	0.5
