EMPRESA	ARCHIVO	FECHA	BODEGA	CODIGO	CODIGO FUNCIONAL	CODIGO VINCULADO	CODIGO GENERICO	DESCRIPCION	GRUPO	LINEA	SUBLINEA	FAMILIA	SUBFAMILIA	CATEGORIA	TIPO	MARCA	MODELO	CAT MANAGEMENT	NUEVO	CAT PROPIA 1	CAT PROPIA 2	CAT PROPIA 3	CAT PROPIA 4	CAT PROPIA 5	Estatus	Clasificación	Responsable	CTV	PV	Precio Promoción	Inicio Promoción	Fin Promoción	Horizonte	T Suministro	Frec Repos	GDB	Cam	Etapa	Estado Reposiciones	Nuevo Buff Sug	Comportamiento	Consumo	Cobertura Buffer	Cobertura Inv Proy	Cobertura Ped Min	Días Desabastecimiento	Ventas Perdidas	Posponer BUF	Posponer RED	Posponer GDB	Proveedor	Perfil	Buff Min	Buff Max	PEDID Min	Redondeo Pedido Mínimo	PEDID Min Grupo	Unidad Empaque	Redondeo Unidad Empaque	Porc Aten	Impacto Faltante	Observaciones	Nuevo Buff Real	Buff Act	Buff Calc	Zona Amar	Zona Roja	Color	Color1	Ult Buffer	Buff Ant Estacion	Buff Estacional	Inv Proveed	Inv Fís Act	Estado Buffer	Tráns Act	Negociación	Producción	Embarcado	Comprom	Backorders	Inv Proy Act	Estado Buffer Proy	Ingresos	Egresos	PEDIDCalc	PEDID Prom	PEDID Real	Calendario Estacional	Acción Estacional	Etapa Estacional	T$D	I$D	Rentabilid	Rentabilidad Proy	Vel Efect	Servicio	Ult Cambio	Inicio Per	Fin Per	Ult Transfer Inicial	Ult Transfer Final	Fecha Nuevo Pedido	Fecha Esperada Arribo	Var	Rojo Acum	Negro	Rojo	Amarillo	Verde	Lila	Err Ped Grupo	Color Repos Frec	Omisiones GDB	Numero Fila	Borrar
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.080.0003				GUIA DIRECCIONAL PEQUEÑO I/D (LUNA TOMATE) AX100 - MOXAL - CHINA	ELECTRICAS	REPUESTOS	GUIA DIRECCIONAL					MOXAL	AX100		0						AF		SGPX	1.47	1.88	0	36526	36526	18	24	12	1	-	SUSP-83	OK			22.67	12.4	7.1	5.5	0	0	43219		43153	243 - 	243-T24-F12			500	Clasificación		1	=	1				1125	1225	748	371	A	A	1125			1000000000	641	0.4302	0	600	0	0	0	0	641	0.4302			500	375					0	0	0	0.37		1	43341	43341	43467	43216	43300	43300	43384	0.705388397	0	0	0.227722772	0.138613861	0	0		N	FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.080.0002				GUIA DIRECCIONAL I/D (LUNA TOMATE) XY150 UTILITARIA - MOXAL - CHINA	ELECTRICAS	REPUESTOS	GUIA DIRECCIONAL					MOXAL	XY150 UTILITARIA		0						CM		SGPX	1.97	3	0	36526	36526	18	24	12	1		SUSP-20	OK		BUF	9.36	8	8.2	13.4	0	0	42197		43461	243 - 	243-T24-F12			500	Clasificación		1	=	1				300	506	200	99	L	L	500			1000000000	307	-0.0233	0	0	0	0	0	0	307	-0.0233			0	100					0	14	0	0.7		0	43278	43278	43404	36526	36526	36526	36694	0.042543782	0	0	0	0	0	0.814159292			FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.077.0031				FOCO 12V 3W AZUL T85 - MOXAL - CHINA	ELECTRICAS	REPUESTOS	FOCOS					MOXAL	T85		0						CS		SGPX	0.05	0.11	0	36526	36526	18	24	12	1	-	SUSP-56	OK			30.06	15	16.5	4.2	0	0	43265	43219	43070	243 - 	243-T24-F12			500	Clasificación		1	=	1				1800	1624	1197	594	A	L	2800			1000000000	987	0.4517	1000	1000	1000	1000	0	0	1987	-0.1039			0	600					0	0	0	1.6		1	43314	43314	43440	43311	43395	43395	43395	0	0	0	0	0.54368932	0	0			FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.077.0030				FOCO 12V 3W ROJO T85 - MOXAL - CHINA	ELECTRICAS	REPUESTOS	FOCOS					MOXAL	T85		0						CS		SGPX	0.05	0.11	0	36526	36526	18	24	12	1	-	SUSP-103	OK			141.63	8.8	6.9	1.8	0	0	43353	42846	43406	243 - 	243-T24-F12			1000	Clasificación		1	=	1				5000	7649	3325	1650	A	V	4000			1000000000	1900	0.62	1994	4000	2000	1994	0	0	3894	0.2212			1106	1667					0	0	0	1.6		1	43361	43361	43487	43311	43395	43395	43395	0.012804676	0	0	0	0.178947368	0	0		R	FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.077.0029				HALOGENO 12v 35/35W H4 P43 - VARROC - INDIA	ELECTRICAS	REPUESTOS	FOCOS					VARROC	H4 P43		0						BF		SGPX	1.29	1.82	0	36526	36526	21	20	8	1		LIBRE-62				14.86	0	0	0	0	0				3557 - VA	3557 - T20-F8			0	Clasificación		1	=	1				0	625	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	43175	43237	43384	36526	36526	36526	36666	1.789336747	0	0.614285714	0	0	0	0.285714286			FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.077.0028				FOCO S25 12V 21/5W ROJO (2 TERMINALES) S25 - MOXAL - CHINA	ELECTRICAS	REPUESTOS	FOCOS					MOXAL	S25		0						BM		SGPX	0.12	0.28	0	36526	36526	18	24	12	1	-	SUSP-83	OK			73.05	8.9	5.2	3.4	0	0	43219		42912	243 - 	243-T24-F12			1000	Clasificación		1	=	1				2600	3945	1729	858	A	A	2600			1000000000	1505	0.4212	0	1000	0	0	0	0	1505	0.4212			1095	867					0	0	0	1.78		1	43341	43341	43467	43216	43300	43300	43384	0.500133883	0	0	0.227722772	0.138613861	0	0		N	FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.077.0027				FOCO S25 12V 21/5W TOMATE (2 TERMINALES) S25 - MOXAL - CHINA	ELECTRICAS	REPUESTOS	FOCOS					MOXAL	S25		0						CM		SGPX	0.12	0.28	0	36526	36526	18	24	12	1	-	LIBRE-10	MAC 			45.01	7.5	5.8	5.6	0	0	43391		43110	243 - 	243-T24-F12			1000	Clasificación		1	=	1				1350	2431	898	446	V	V	2000			1000000000	1050	0.2222	0	0	0	0	0	0	1050	0.2222			0	450					0	0	0	1.78		0	43248	43258	43384	43067	0	43151	43235	0.648889263	0	0.218487395	0	0.235294118	0.487394958	0			FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.077.0026				FOCO 12V 10W 1 PLUG TOMATE (GUIA DIRECCIONAL)  G8 - MOXAL - CHINA	ELECTRICAS	REPUESTOS	FOCOS					MOXAL	G8		0						BF		SGPX	0.12	0.18	0	36526	36526	18	24	12	1	-	SUSP-63	OK			308.09	5.8	2.4	0	0	0	43391		43077	243 - 	243-T24-F12			1	Clasificación	2000	1	=	1				7200	16637	4788	2376	A	A	8500			1000000000	3008	0.5822	0	3000	0	0	0	0	3008	0.5822			4192	2400					0	0	0	0.67		1	43321	43321	43447	43311	43395	43395	43395	0.236153376	0	0	0.152380952	0.352380952	0	0		R	FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.077.0025				FOCO 12V 10W 1 PLUG ROJO (GUIA DIRECCIONAL) G8 - MOXAL - CHINA	ELECTRICAS	REPUESTOS	FOCOS					MOXAL	G8		0						CS		SGPX	0.12	0.18	0	36526	36526	18	24	12	1		SUSP-20	OK			32.21	12.6	12.7	0	0	0	43265		43140	243 - 	243-T24-F12			1	Clasificación	2000	1	=	1				1620	1740	1077	535	L	L	3000			1000000000	1639	-0.0117	0	0	0	0	0	0	1639	-0.0117			0	540					0	2	0	0.67		1	43278	43278	43404	43250	43334	43334	43418	0.055781665	0	0	0	0	0	0.814159292			FALSE		
MOTORALMOR	CPAI.xlsm	43384	BP-MATRIZ	06.077.0024				FOCO 12V 10W 1 PLUG AZUL (GUIA DIRECCIONAL) G8 - MOXAL - CHINA	ELECTRICAS	REPUESTOS	FOCOS					MOXAL	G8		0						CS		SGPX	0.1	0.18	0	36526	36526	18	24	12	1		SUSP-63	MAC 			14.17	9.5	31.4	0	0	0	43279		43186	243 - 	243-T24-F12			1	Clasificación	2000	1	=	1				540	766	359	178	L	L	450			1000000000	1780	-2.2963	0	0	0	0	0	0	1780	-2.2963			0	180					0	124	0	1.07		0	43321	43321	43447	43067	0	43151	43235	0.004649834	0	0	0	0	0	0.504761905			FALSE		
