EMPRESA	ARCHIVO	FECHA	BODEGA	CODIGO	CODIGO FUNCIONAL	CODIGO VINCULADO	CODIGO GENERICO	DESCRIPCION	GRUPO	LINEA	SUBLINEA	FAMILIA	SUBFAMILIA	CATEGORIA	TIPO	MARCA	MODELO	CAT MANAGEMENT	NUEVO	CAT PROPIA 1	CAT PROPIA 2	CAT PROPIA 3	CAT PROPIA 4	CAT PROPIA 5	Estatus	Clasificación	Responsable	CTV	PV	Precio Promoción	Inicio Promoción	Fin Promoción	Horizonte	T Suministro	Frec Repos	GDB	Cam	Etapa	Estado Reposiciones	Nuevo Buff Sug	Comportamiento	Consumo	Cobertura Buffer	Cobertura Inv Proy	Cobertura Ped Min	Días Desabastecimiento	Ventas Perdidas	Posponer BUF	Posponer RED	Posponer GDB	Proveedor	Perfil	Buff Min	Buff Max	PEDID Min	Redondeo Pedido Mínimo	PEDID Min Grupo	Unidad Empaque	Redondeo Unidad Empaque	Porc Aten	Impacto Faltante	Observaciones	Nuevo Buff Real	Buff Act	Buff Calc	Zona Amar	Zona Roja	Color	Color1	Ult Buffer	Buff Ant Estacion	Buff Estacional	Inv Proveed	Inv Fís Act	Estado Buffer	Tráns Act	Negociación	Producción	Embarcado	Comprom	Backorders	Inv Proy Act	Estado Buffer Proy	Ingresos	Egresos	PEDIDCalc	PEDID Prom	PEDID Real	Calendario Estacional	Acción Estacional	Etapa Estacional	T$D	I$D	Rentabilid	Rentabilidad Proy	Vel Efect	Servicio	Ult Cambio	Inicio Per	Fin Per	Ult Transfer Inicial	Ult Transfer Final	Fecha Nuevo Pedido	Fecha Esperada Arribo	Var	Rojo Acum	Negro	Rojo	Amarillo	Verde	Lila	Err Ped Grupo	Color Repos Frec	Omisiones GDB	Numero Fila	Borrar
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.018.0016				SENSOR VELOCIMETRO DE TABLERO P200NS - BAJAJ - INDIA	CHASIS	REPUESTOS	BASE PINON DE VELOCIMETRO					BAJAJ	P200NS		0						CS		RRFA	4.37	8	0	36526	36526	22	21	8	1	-	SUSP-42	OK			15.49	7.6	0	0.3	19	0	43370			3552 - RI	3552 - T21-F8			20	Clasificación		1	=	1				471	674	313	155	N	N	0			1000000000	0	1	0	0	400	0	0	0	0	1			471	130					563	0	0	1.37		0	43278	43278	43432	36526	36526	36526	36673	1.43518806	0	0.45112782	0.278195489	0	0	0		N	FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.018.0015				BASE PIÑON DE VELOCIMETRO FATTY150 - MOXAL - CHINA	CHASIS	REPUESTOS	BASE PINON DE VELOCIMETRO					MOXAL	FATTY150		0						BF		RRFA	2.07	3.35	0	36526	36526	18	24	12	1	-	SUSP-57	OK			10.4	8.7	6.3	7.2	0	0			43109	243 - 	243-T24-F12			300	Clasificación		1	=	1				360	562	239	119	R	V	450			1000000000	63	0.825	200	0	200	200	0	0	263	0.2694			0	120					72	0	0	0.82		1	43321	43321	43447	43311	43395	43395	43395	0.214495025	0	0	0.552380952	0	0	0			FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.018.0013				PIÑON DE VELOCIMETRO (BASE) CB1 125 - MOXAL - CHINA	CHASIS	REPUESTOS	BASE PINON DE VELOCIMETRO					MOXAL	CB1 125		0						BF		RRFA	1.29	2.61	0	36526	36526	18	24	12	1		LIBRE-88	MAC 		BUF	19.92	7.9	25.9	6.3	0	0	43219			243 - 	243-T24-F12			500	Clasificación		1	=	1				630	1076	419	208	L	L	630			1000000000	2061	-2.2714	0	0	0	0	0	0	2061	-2.2714			0	210					0	1846	0	1.36		0	43176	43264	43390	42940	0	43024	43108	0.043958078	0	0	0	0	0	0.948717949			FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.018.0012				BASE SENSOR DE VELOCIMETRO 15mm XY250GY-6A - MOXAL - CHINA	CHASIS	REPUESTOS	BASE PINON DE VELOCIMETRO					MOXAL	XY250GY-6A		0						CS		RRFA	3.74	6.08	0	36526	36526	18	24	12	1	-	LIBRE-89	MAC 			4.76	9.9	1.7	7.9	0	0	42188		43402	243 - 	243-T24-F12			150	Clasificación		1	=	1				189	258	126	62	R	R	188			1000000000	32	0.8307	0	100	0	0	0	0	32	0.8307			157	63					70	0	0	0.83		0	43175	43264	43390	42886	0	42970	43054	0.322536866	0	0	0.572649573	0.376068376	0	0		N	FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.018.0011				BASE SENSOR DE VELOCIMETRO 12mm XY250GY-6A - TAK - CHINA	CHASIS	REPUESTOS	BASE PINON DE VELOCIMETRO					TAK	XY250GY-6A		0						AF		RRFA	3.6	6.75	0	36526	36526	18	24	12	1	-	SUSP-57	OK		BUF	9.86	6.8	3.1	5.1	0	0			42993	243 - 	243-T24-F12			200	Clasificación		1	=	1				270	533	180	89	A	A	315			1000000000	123	0.5444	0	0	0	0	0	0	123	0.5444			200	90					0	0	0	1.17		1	43321	43321	43447	43311	43395	43395	43395	0.155136776	0	0	0.00952381	0.514285714	0.028571429	0		R	FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.018.0010				BASE PIÑON DE VELOCIMETRO NEGRO SKR200S - MOXAL - CHINA	CHASIS	REPUESTOS	BASE PINON DE VELOCIMETRO					MOXAL	SKR200S		0						BM		RRFA	1.91	2.88	0	36526	36526	18	24	12	1	+-	LIBRE-272	OK			12.3	9.1	5.7	3	0	0			43076	243 - 	243-T24-F12			150	Clasificación		1	=	1				450	665	299	149	A	A	380			1000000000	280	0.3778	0	0	0	0	0	0	280	0.3778			170	150					0	0	0	0.68		1	42992	43264	43390	43216	43300	43300	43384	0.325840709	296	0	0.290598291	0.521367521	0.136752137	0		N	FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.018.0007				BASE PIÑON DE VELOCIMETRO RAPTOR 250 - TAK - CHINA	CHASIS	REPUESTOS	BASE PINON DE VELOCIMETRO					TAK	RAPTOR 250		0						BM		RRFA	2.26	3.4	0	36526	36526	18	24	12	1	+-	LIBRE-16	OK	240		4.93	9.1	2.3	4.6	0	0			43161	243 - 	243-T24-F12			90	Clasificación		1	=	1				180	267	120	59	R	R	225			1000000000	46	0.7444	0	0	0	0	0	0	46	0.7444			134	60					15	0	0	0.67		1	43248	43264	43390	43311	43395	43395	43395	0.253986448	241	0	0.188034188	0.760683761	0	0		R	FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.018.0006				BASE PIÑON DE VELOCIMETRO FX200-2-3 - TAK - CHINA	CHASIS	REPUESTOS	BASE PINON DE VELOCIMETRO					TAK	FX200-2-3		0						AF		RRFA	1.88	3.15	0	36526	36526	18	24	12	1		LIBRE-272	MAC 		BUF	27.42	8.2	10	2.7	0	0			42979	243 - 	243-T24-F12			300	Clasificación		1	=	1				900	1481	599	297	L	L	750			1000000000	1102	-0.2244	0	0	0	0	0	0	1102	-0.2244			0	300					0	380	0	0.9		0	42992	43264	43390	43067	0	43151	43235	0.191856097	0	0	0	0	0.666666667	0.282051282			FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.018.0004				BASE PIÑON DE VELOCIMETRO XY200GY-6 - TAK - CHINA	CHASIS	REPUESTOS	BASE PINON DE VELOCIMETRO					TAK	XY200GY-6		0						AF		RRFA	2.3	3.6	0	36526	36526	18	24	12	1	-	LIBRE-355	MAC 		BUF	29.24	7.7	3.8	4.3	0	0			43398	243 - 	243-T24-F12			500	Clasificación		1	=	1				900	1579	599	297	A	A	850			1000000000	447	0.5033	0	0	0	0	0	0	447	0.5033			500	300					0	0	0	0.75		0	42909	43264	43390	43067	0	43151	43235	0.092608114	0	0	0	0.948717949	0	0		N	FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.018.0003				BASE PIÑON DE VELOCIMETRO TRAXX TX150GY-2 - TAK - CHINA	CHASIS	REPUESTOS	BASE PINON DE VELOCIMETRO					TAK	TRAXX TX150GY-2		0						CS		RRFA	2.09	3.02	0	36526	36526	18	24	12	1		LIBRE-519				1.24	0	0.2	8.1	0	0			42821	243 - 	243-T24-F12			40	Clasificación		1	=	1				0	67	0	0	G	G	80			1000000000	1	0	0	0	0	0	0	0	1	0			0	0					0	0	0	0		0	42745	43264	43390	36526	36526	36526	36694	0.470933352	0	0.170940171	0	0	0	0.777777778			FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.018.0002				BASE PIÑON DE VELOCIMETRO GN125H - TAK - CHINA	CHASIS	REPUESTOS	BASE PINON DE VELOCIMETRO					TAK	GN125H		0						AF		RRFA	1.84	2.99	0	36526	36526	18	24	12	1	-	LIBRE-89	MAC 			19.18	6.8	3.3	6.5	0	0	43406		43402	243 - 	243-T24-F12			500	Clasificación		1	=	1				522	1036	347	172	A	A	525			1000000000	252	0.5172	0	0	0	0	0	0	252	0.5172			500	174					0	0	0	0.83		0	43175	43264	43390	42999	0	43083	43167	0.154499508	0	0	0	0.777777778	0.170940171	0		N	FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.018.0001				BASE PIÑON DE VELOCIMETRO GY150 - TAK - CHINA	CHASIS	REPUESTOS	BASE PINON DE VELOCIMETRO					TAK	GY150		0						CM		RRFA	2.18	3.04	0	36526	36526	18	24	12	1	-	SUSP-77	OK		BUF	5.8	7.8	0.2	8.6	0	0			43161	243 - 	243-T24-F12			200	Clasificación		1	=	1				180	314	120	59	R	R	225			1000000000	4	0.9778	0	0	0	0	0	0	4	0.9778			200	60					47	0	0	0.53		0	43341	43341	43467	36526	36526	36526	36694	0.660173724	0	0	0.415841584	0	0	0		N	FALSE		
MOTORALMOR	RRFA.xlsm	43390	BP-MATRIZ	06.015.0002				TANQUE DE ACEITE AX100-II - TAK - CHINA	CHASIS	REPUESTOS	ENVASES					TAK	AX100-II		0						CS		RRFA	2.42	4.24	0	36526	36526	18	24	12	1	-	SUSP-77	OK			1.16	77.6	58.6	43.1	0	0	43402			243 - 	243-T24-F12			200	Clasificación		1	=	1				360	63	239	119	V	V	413			1000000000	272	0.2444	0	0	0	0	0	0	272	0.2444			0	120					0	0	0	1		0	43341	43341	43467	36526	36526	36526	36694	0.029680568	0	0	0	0	0.415841584	0			FALSE		
